frame,time,rc0,rc1,rc2,rc4,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,angvel_x,angvel_y,angvel_z,motorOut_1,motorOut_2,motorOut_3,motorOut_4
8735,0,0,0,0.3,0,0.00348055,3.1131,-0.00769892,-0.00157564,0.000760667,-0.000792774,0.999998,0.012669,3.64364,-0.0272959,-0.00117299,0.00154391,-0.00246931,0.35,0.272,0.31,0.208
8736,0,0,0,0.3,0,0.00349324,3.11675,-0.00772627,-0.00157629,0.000761524,-0.000793997,0.999998,0.0126923,3.64896,-0.027342,-0.00123091,0.0016608,-0.00239186,0.29,0.27,0.322,0.256
8737,0,0,0,0.3,0,0.00350596,3.1204,-0.00775365,-0.00157689,0.00076214,-0.000795189,0.999998,0.0127156,3.65428,-0.027388,-0.00135063,0.00098978,-0.00240457,0.254,0.336,0.25,0.3
8738,0,0,0,0.3,0,0.0035187,3.12406,-0.00778109,-0.00157773,0.000762696,-0.000796349,0.999998,0.0127389,3.6596,-0.0274341,-0.00174366,0.00118824,-0.00217725,0.374,0.22,0.368,0.18
8739,0,0,0,0.3,0,0.00353146,3.12772,-0.00780857,-0.00157846,0.000763098,-0.000797319,0.999998,0.0127623,3.66491,-0.0274802,-0.00133498,0.000384005,-0.00178918,0.202,0.348,0.242,0.346
8740,0,0,0,0.3,0,0.00354425,3.13139,-0.00783609,-0.00157926,0.000763192,-0.00079813,0.999998,0.0127856,3.67022,-0.0275263,-0.00181211,0.000211358,-0.00143742,0.386,0.232,0.348,0.174
8741,0,0,0,0.3,0,0.00355706,3.13507,-0.00786367,-0.00158009,0.000763234,-0.00079867,0.999998,0.012809,3.67553,-0.0275724,-0.00140113,-0.000214798,-0.000809439,0.238,0.306,0.288,0.31
8742,0,0,0,0.3,0,0.00356989,3.13875,-0.00789129,-0.00158076,0.00076293,-0.000798975,0.999998,0.0128324,3.68083,-0.0276186,-0.0014778,-0.000701091,-0.000477459,0.302,0.302,0.282,0.256
8743,0,0,0,0.3,0,0.00358274,3.14244,-0.00791895,-0.00158151,0.0007627,-0.000799096,0.999998,0.0128558,3.68613,-0.0276647,-0.001308,-0.000380166,-2.74469e-05,0.328,0.242,0.346,0.222
8744,0,0,0,0.3,0,0.00359562,3.14613,-0.00794666,-0.00158197,0.000762343,-0.00079903,0.999998,0.0128791,3.69143,-0.0277108,-0.000779962,-0.000962343,0.000181194,0.22,0.348,0.24,0.332
8745,0,0,0,0.3,0,0.00360853,3.14983,-0.00797442,-0.00158244,0.000761958,-0.000798939,0.999998,0.0129025,3.69673,-0.027757,-0.000963496,-0.000511201,0.000225461,0.39,0.214,0.368,0.166
8746,0,0,0,0.3,0,0.00362145,3.15353,-0.00800222,-0.00158274,0.000761685,-0.000798797,0.999998,0.0129259,3.70202,-0.0278031,-0.000304346,-0.000751036,0.000274338,0.208,0.338,0.254,0.34
8747,0,0,0,0.3,0,0.0036344,3.15723,-0.00803007,-0.00158293,0.000761284,-0.000798749,0.999998,0.0129492,3.70731,-0.0278492,-0.000580218,-0.000609089,-4.95286e-05,0.36,0.262,0.318,0.2
8748,0,0,0,0.3,0,0.00364737,3.16095,-0.00805796,-0.00158319,0.000761131,-0.000798837,0.999998,0.0129725,3.71259,-0.0278953,-0.00029083,-0.000263771,-0.000276198,0.282,0.276,0.316,0.266
8749,0,0,0,0.3,0,0.00366037,3.16467,-0.00808591,-0.00158326,0.000760896,-0.000799117,0.999998,0.0129959,3.71788,-0.0279414,-0.000207973,-0.00052572,-0.000821435,0.264,0.33,0.254,0.292
8750,0,0,0,0.3,0,0.00367339,3.16839,-0.00811389,-0.00158346,0.000760812,-0.000799662,0.999998,0.0130192,3.72315,-0.0279875,-0.000348168,7.90273e-05,-0.00123415,0.364,0.226,0.36,0.19
8751,0,0,0,0.3,0,0.00368643,3.17212,-0.00814193,-0.00158344,0.000760779,-0.000800364,0.999998,0.0130426,3.72843,-0.0280336,0.000227189,-0.000274488,-0.00157177,0.202,0.354,0.236,0.348
8752,0,0,0,0.3,0,0.0036995,3.17585,-0.00817001,-0.00158341,0.000760702,-0.000801267,0.999998,0.0130659,3.7337,-0.0280796,-6.87312e-05,0.000109454,-0.00192915,0.392,0.228,0.352,0.168
8753,0,0,0,0.3,0,0.00371259,3.17959,-0.00819813,-0.00158332,0.000760842,-0.000802245,0.999998,0.0130893,3.73897,-0.0281257,0.000469875,0.000211572,-0.00197908,0.232,0.314,0.278,0.314
8754,0,0,0,0.3,0,0.0037257,3.18333,-0.0082263,-0.00158309,0.000760888,-0.000803305,0.999998,0.0131127,3.74423,-0.0281717,0.000271277,0.000179193,-0.0022374,0.316,0.294,0.288,0.242
8755,0,0,0,0.3,0,0.00373883,3.18708,-0.00825452,-0.00158301,0.000761169,-0.000804435,0.999998,0.0131362,3.7495,-0.0282177,0.000276946,0.000704594,-0.00223191,0.324,0.246,0.346,0.226
8756,0,0,0,0.3,0,0.00375199,3.19084,-0.00828279,-0.00158276,0.000761387,-0.000805559,0.999998,0.0131596,3.75475,-0.0282637,0.000494414,0.000236607,-0.00230621,0.232,0.348,0.24,0.32
8757,0,0,0,0.3,0,0.00376518,3.1946,-0.0083111,-0.00158266,0.0007616,-0.000806733,0.999998,0.0131831,3.76001,-0.0283096,0.000118762,0.000619601,-0.00231958,0.39,0.218,0.366,0.166
8758,0,0,0,0.3,0,0.00377838,3.19836,-0.00833945,-0.00158243,0.000761811,-0.000807849,0.999998,0.0132066,3.76526,-0.0283556,0.000726293,9.52242e-05,-0.00220206,0.202,0.344,0.248,0.344
8759,0,0,0,0.3,0,0.00379161,3.20213,-0.00836785,-0.0015821,0.000761759,-0.000808966,0.999998,0.0132302,3.77051,-0.0284015,0.000552529,-4.70091e-05,-0.00222151,0.364,0.258,0.324,0.194
8760,0,0,0,0.3,0,0.00380487,3.20591,-0.0083963,-0.00158171,0.00076179,-0.000809989,0.999998,0.0132537,3.77575,-0.0284474,0.00111578,-6.89244e-05,-0.00189116,0.268,0.286,0.306,0.28
8761,0,0,0,0.3,0,0.00381815,3.20969,-0.00842479,-0.00158102,0.000761566,-0.000810884,0.999998,0.0132773,3.78099,-0.0284932,0.00136646,-0.00059834,-0.00173414,0.274,0.326,0.258,0.282
8762,0,0,0,0.3,0,0.00383145,3.21348,-0.00845333,-0.00158039,0.000761382,-0.000811665,0.999998,0.0133009,3.78623,-0.028539,0.00137186,-0.000232197,-0.00136546,0.358,0.23,0.358,0.196
8763,0,0,0,0.3,0,0.00384477,3.21727,-0.00848192,-0.00157953,0.000761133,-0.00081222,0.999998,0.0133246,3.79147,-0.0285848,0.00184475,-0.000766816,-0.000951085,0.204,0.356,0.234,0.346
8764,0,0,0,0.3,0,0.00385812,3.22107,-0.00851055,-0.00157875,0.000760803,-0.000812595,0.999998,0.0133482,3.7967,-0.0286305,0.00134316,-0.00039978,-0.000528766,0.392,0.226,0.356,0.166
8765,0,0,0,0.3,0,0.00387149,3.22487,-0.00853922,-0.00157802,0.00076067,-0.000812655,0.999998,0.0133718,3.80193,-0.0286762,0.00162291,-0.000373372,0.000188482,0.224,0.32,0.274,0.322
8766,0,0,0,0.3,0,0.00388489,3.22867,-0.00856795,-0.00157732,0.000760425,-0.000812415,0.999998,0.0133954,3.80715,-0.0287219,0.00103967,-0.000386633,0.000707459,0.328,0.284,0.298,0.23
8767,0,0,0,0.3,0,0.00389831,3.23249,-0.00859671,-0.00157696,0.000760391,-0.000811855,0.999998,0.013419,3.81237,-0.0287675,0.000688759,2.55828e-05,0.00147773,0.312,0.248,0.342,0.238
8768,0,0,0,0.3,0,0.00391175,3.2363,-0.00862553,-0.00157663,0.00076025,-0.000810933,0.999998,0.0134426,3.81759,-0.0288131,0.000441301,-0.000484099,0.00207182,0.232,0.34,0.248,0.32
8769,0,0,0,0.3,0,0.00392521,3.24013,-0.00865439,-0.00157665,0.000760114,-0.000809748,0.999998,0.0134661,3.82281,-0.0288587,-0.000252703,-4.3754e-05,0.00264857,0.382,0.212,0.372,0.174
8770,0,0,0,0.3,0,0.0039387,3.24396,-0.00868329,-0.00157669,0.000760019,-0.00080826,0.999998,0.0134896,3.82802,-0.0289042,6.86504e-05,-0.000455716,0.00315575,0.202,0.344,0.246,0.346
8771,0,0,0,0.3,0,0.00395222,3.24779,-0.00871224,-0.00157677,0.000759737,-0.000806662,0.999998,0.013513,3.83323,-0.0289498,-0.000377611,-0.000427934,0.00320864,0.372,0.248,0.332,0.188
8772,0,0,0,0.3,0,0.00396575,3.25163,-0.00874124,-0.00157689,0.000759603,-0.000805046,0.999998,0.0135364,3.83843,-0.0289953,2.32983e-05,-0.000327096,0.00321585,0.258,0.292,0.302,0.29
8773,0,0,0,0.3,0,0.00397931,3.25547,-0.00877028,-0.0015768,0.000759335,-0.000803551,0.999998,0.0135597,3.84364,-0.0290408,0.000118545,-0.000519521,0.00275975,0.28,0.314,0.268,0.276
8774,0,0,0,0.3,0,0.0039929,3.25932,-0.00879936,-0.00157679,0.000759284,-0.000802299,0.999998,0.013583,3.84884,-0.0290863,0.000169708,0.000148851,0.00234224,0.35,0.232,0.356,0.202
8775,0,0,0,0.3,0,0.0040065,3.26317,-0.00882849,-0.00157652,0.000759271,-0.000801267,0.999998,0.0136062,3.85403,-0.0291318,0.000681315,-0.000221342,0.00178246,0.212,0.354,0.236,0.336
8776,0,0,0,0.3,0,0.00402013,3.26703,-0.00885767,-0.00157629,0.000759245,-0.000800588,0.999998,0.0136294,3.85922,-0.0291773,0.000339051,0.000229193,0.00106559,0.392,0.222,0.36,0.166
8777,0,0,0,0.3,0,0.00403378,3.2709,-0.0088869,-0.00157598,0.000759363,-0.00080021,0.999998,0.0136525,3.86441,-0.0292227,0.000895845,1.22513e-05,0.000485268,0.214,0.326,0.268,0.332
8778,0,0,0,0.3,0,0.00404746,3.27477,-0.00891616,-0.00157555,0.000759233,-0.00080019,0.999998,0.0136757,3.8696,-0.0292681,0.000690437,-0.000275539,-0.000292481,0.334,0.28,0.302,0.224
8779,0,0,0,0.3,0,0.00406116,3.27864,-0.00894548,-0.0015752,0.000759161,-0.000800477,0.999998,0.0136988,3.87478,-0.0293135,0.000890671,-0.000222884,-0.000759477,0.298,0.262,0.33,0.25
8780,0,0,0,0.3,0,0.00407488,3.28252,-0.00897484,-0.00157465,0.000758828,-0.00080103,0.999998,0.0137219,3.87997,-0.0293588,0.00106435,-0.000945017,-0.00143132,0.244,0.342,0.244,0.31
8781,0,0,0,0.3,0,0.00408863,3.28641,-0.00900424,-0.00157425,0.000758404,-0.000801942,0.999998,0.0137451,3.88514,-0.0294041,0.000740192,-0.000749232,-0.00207206,0.384,0.22,0.364,0.17
8782,0,0,0,0.3,0,0.00410239,3.2903,-0.00903369,-0.00157375,0.000757887,-0.000803136,0.999998,0.0137683,3.89032,-0.0294494,0.00114127,-0.00138064,-0.00268064,0.204,0.354,0.238,0.344
8783,0,0,0,0.3,0,0.00411619,3.29419,-0.00906318,-0.00157332,0.000757165,-0.000804699,0.999998,0.0137915,3.89549,-0.0294947,0.000557703,-0.00128707,-0.0034228,0.384,0.244,0.338,0.176
8784,0,0,0,0.3,0,0.00413,3.29809,-0.00909272,-0.00157303,0.000756604,-0.000806512,0.999998,0.0138148,3.90066,-0.0295399,0.000749488,-0.00121715,-0.00375458,0.25,0.3,0.294,0.296
8785,0,0,0,0.3,0,0.00414384,3.302,-0.00912231,-0.00157268,0.000755868,-0.000808483,0.999998,0.0138381,3.90583,-0.0295851,0.000450074,-0.00152178,-0.00406467,0.292,0.31,0.272,0.266
8786,0,0,0,0.3,0,0.0041577,3.30591,-0.00915194,-0.00157259,0.000755261,-0.00081049,0.999998,0.0138614,3.91099,-0.0296303,0.000193219,-0.00107104,-0.00388545,0.34,0.238,0.35,0.212
8787,0,0,0,0.3,0,0.00417158,3.30983,-0.00918161,-0.0015724,0.000754608,-0.000812339,0.999998,0.0138848,3.91615,-0.0296755,0.000367796,-0.00152136,-0.00357949,0.218,0.354,0.234,0.334
8788,0,0,0,0.3,0,0.00418549,3.31375,-0.00921133,-0.0015724,0.000753942,-0.000814045,0.999998,0.0139083,3.92131,-0.0297207,-0.000239142,-0.00106489,-0.00321652,0.396,0.22,0.362,0.16
8789,0,0,0,0.3,0,0.00419942,3.31767,-0.0092411,-0.00157246,0.000753434,-0.000815488,0.999998,0.0139318,3.92646,-0.0297658,8.27277e-06,-0.00117221,-0.00265047,0.212,0.332,0.26,0.334
8790,0,0,0,0.3,0,0.00421338,3.32161,-0.00927091,-0.00157259,0.0007528,-0.000816707,0.999998,0.0139554,3.93161,-0.0298109,-0.00061605,-0.00114731,-0.00224289,0.346,0.268,0.312,0.212
8791,0,0,0,0.3,0,0.00422736,3.32554,-0.00930077,-0.00157298,0.000752359,-0.000817621,0.999998,0.0139789,3.93676,-0.029856,-0.000724188,-0.000865233,-0.00146502,0.292,0.264,0.326,0.258
8792,0,0,0,0.3,0,0.00424136,3.32948,-0.00933067,-0.00157333,0.000751782,-0.000818161,0.999998,0.0140025,3.9419,-0.0299011,-0.000877136,-0.00126241,-0.000814257,0.25,0.334,0.25,0.306
8793,0,0,0,0.3,0,0.00425539,3.33343,-0.00936062,-0.00157395,0.000751324,-0.000818376,0.999998,0.0140261,3.94704,-0.0299462,-0.00132131,-0.000631234,-7.74369e-05,0.37,0.222,0.362,0.186
8794,0,0,0,0.3,0,0.00426944,3.33738,-0.00939061,-0.00157448,0.000750984,-0.000818209,0.999998,0.0140497,3.95218,-0.0299914,-0.000922755,-0.000811964,0.000585404,0.2,0.354,0.236,0.348
8795,0,0,0,0.3,0,0.00428351,3.34134,-0.00942064,-0.00157506,0.000750675,-0.000817822,0.999998,0.0140732,3.95732,-0.0300365,-0.00138521,-0.000277577,0.000938372,0.388,0.232,0.348,0.17
8796,0,0,0,0.3,0,0.00429761,3.3453,-0.00945072,-0.0015757,0.000750661,-0.000817223,0.999998,0.0140968,3.96246,-0.0300816,-0.00109759,-4.58599e-05,0.00137966,0.242,0.304,0.288,0.306
8797,0,0,0,0.3,0,0.00431173,3.34927,-0.00948085,-0.00157631,0.000750576,-0.000816493,0.999998,0.0141203,3.96759,-0.0301267,-0.00151141,-9.58371e-05,0.00150167,0.306,0.298,0.284,0.252
8798,0,0,0,0.3,0,0.00432587,3.35324,-0.00951102,-0.00157721,0.00075071,-0.000815667,0.999998,0.0141438,3.97271,-0.0301719,-0.00180865,0.000439704,0.00181159,0.336,0.236,0.352,0.216
8799,0,0,0,0.3,0,0.00434004,3.35722,-0.00954124,-0.00157805,0.000750826,-0.000814695,0.999998,0.0141672,3.97784,-0.030217,-0.0017084,8.21468e-05,0.00199031,0.224,0.35,0.236,0.33
8800,0,0,0,0.3,0,0.00435423,3.3612,-0.0095715,-0.00157906,0.000751013,-0.000813681,0.999998,0.0141906,3.98296,-0.0302622,-0.00214981,0.000718323,0.00210953,0.39,0.218,0.364,0.168
8801,0,0,0,0.3,0,0.00436844,3.36519,-0.00960181,-0.00157996,0.000751413,-0.000812554,0.999998,0.014214,3.98808,-0.0303073,-0.001472,0.000679674,0.00232679,0.204,0.34,0.254,0.342
8802,0,0,0,0.3,0,0.00438268,3.36919,-0.00963216,-0.00158068,0.00075174,-0.000811398,0.999998,0.0142373,3.99319,-0.0303525,-0.00150883,0.000835751,0.00232127,0.354,0.26,0.32,0.204
8803,0,0,0,0.3,0,0.00439694,3.37318,-0.00966256,-0.00158133,0.000752302,-0.00081017,0.999998,0.0142606,3.9983,-0.0303977,-0.000942628,0.00114255,0.00257761,0.276,0.274,0.318,0.27
8804,0,0,0,0.3,0,0.00441122,3.37719,-0.009693,-0.00158166,0.000752724,-0.000808866,0.999998,0.0142838,4.00341,-0.0304429,-0.000641321,0.000719085,0.00258585,0.264,0.328,0.256,0.29
8805,0,0,0,0.3,0,0.00442553,3.3812,-0.00972349,-0.00158204,0.0007532,-0.000807571,0.999998,0.014307,4.00851,-0.030488,-0.000665333,0.00110693,0.00263122,0.368,0.222,0.364,0.186
8806,0,0,0,0.3,0,0.00443986,3.38521,-0.00975402,-0.00158218,0.00075361,-0.000806257,0.999998,0.0143301,4.01361,-0.0305332,-7.09554e-05,0.000512058,0.00255227,0.206,0.354,0.236,0.344
8807,0,0,0,0.3,0,0.00445421,3.38923,-0.0097846,-0.0015823,0.000753877,-0.000805067,0.999998,0.0143532,4.01871,-0.0305783,-0.00035215,0.000754852,0.00228271,0.39,0.23,0.35,0.168
8808,0,0,0,0.3,0,0.00446859,3.39325,-0.00981523,-0.00158232,0.00075431,-0.000803938,0.999998,0.0143763,4.0238,-0.0306235,0.000303016,0.000763692,0.00222963,0.228,0.314,0.278,0.318
8809,0,0,0,0.3,0,0.00448299,3.39728,-0.00984589,-0.00158211,0.00075462,-0.00080289,0.999998,0.0143993,4.02889,-0.0306686,0.000362194,0.000706033,0.00199029,0.312,0.294,0.288,0.244
8810,0,0,0,0.3,0,0.00449741,3.40131,-0.00987661,-0.0015819,0.000755155,-0.000801887,0.999998,0.0144222,4.03398,-0.0307137,0.000667855,0.00122643,0.00206893,0.322,0.248,0.342,0.228
8811,0,0,0,0.3,0,0.00451186,3.40535,-0.00990737,-0.00158139,0.000755633,-0.000800844,0.999998,0.0144451,4.03906,-0.0307588,0.0011351,0.000762078,0.00203797,0.23,0.348,0.24,0.322
8812,0,0,0,0.3,0,0.00452632,3.4094,-0.00993817,-0.00158091,0.00075608,-0.000799855,0.999998,0.014468,4.04414,-0.0308038,0.00090645,0.0010573,0.00198187,0.39,0.214,0.37,0.164
8813,0,0,0,0.3,0,0.00454082,3.41345,-0.00996902,-0.00158029,0.000756493,-0.00079884,0.999998,0.0144909,4.04922,-0.0308488,0.00150399,0.000474924,0.00202265,0.202,0.34,0.254,0.344
8814,0,0,0,0.3,0,0.00455533,3.4175,-0.00999991,-0.0015796,0.000756599,-0.000797875,0.999998,0.0145137,4.05429,-0.0308938,0.00119254,0.000212062,0.00188469,0.366,0.254,0.328,0.192
8815,0,0,0,0.3,0,0.00456987,3.42156,-0.0100309,-0.00157894,0.0007567,-0.000796894,0.999998,0.0145364,4.05936,-0.0309387,0.00160908,-1.39863e-05,0.00202649,0.268,0.284,0.308,0.28
8816,0,0,0,0.3,0,0.00458443,3.42563,-0.0100618,-0.00157803,0.000756441,-0.000795912,0.999998,0.0145592,4.06443,-0.0309836,0.00181822,-0.000752866,0.0018658,0.268,0.328,0.256,0.288
8817,0,0,0,0.3,0,0.00459901,3.42969,-0.0100929,-0.00157714,0.000756126,-0.000795021,0.999998,0.0145819,4.0695,-0.0310285,0.00195262,-0.00055598,0.00176068,0.354,0.228,0.36,0.198
8818,0,0,0,0.3,0,0.00461361,3.43377,-0.0101239,-0.00157591,0.000755696,-0.000794178,0.999998,0.0146045,4.07456,-0.0310733,0.00270612,-0.0011418,0.0015703,0.202,0.354,0.236,0.348
8819,0,0,0,0.3,0,0.00462824,3.43785,-0.0101551,-0.00157462,0.000755158,-0.000793489,0.999998,0.0146271,4.07962,-0.031118,0.00248997,-0.000856031,0.0012736,0.39,0.226,0.354,0.168
8820,0,0,0,0.3,0,0.00464289,3.44193,-0.0101862,-0.00157325,0.000754756,-0.000792882,0.999998,0.0146497,4.08467,-0.0311627,0.00299555,-0.000959191,0.00113208,0.222,0.322,0.272,0.324
8821,0,0,0,0.3,0,0.00465756,3.44602,-0.0102174,-0.00157181,0.00075421,-0.000792447,0.999998,0.0146723,4.08972,-0.0312073,0.00259792,-0.000973517,0.00065007,0.326,0.288,0.294,0.232
8822,0,0,0,0.3,0,0.00467226,3.45012,-0.0102487,-0.00157064,0.000753921,-0.000792217,0.999998,0.0146949,4.09477,-0.0312519,0.00234865,-0.000424975,0.000344604,0.31,0.256,0.336,0.238
8823,0,0,0,0.3,0,0.00468697,3.45422,-0.01028,-0.00156948,0.000753594,-0.000792166,0.999998,0.0147174,4.09981,-0.0312964,0.00207047,-0.000804626,-0.000136468,0.238,0.344,0.244,0.316
8824,0,0,0,0.3,0,0.00470171,3.45832,-0.0103113,-0.00156874,0.000753309,-0.000792372,0.999998,0.0147399,4.10486,-0.0313409,0.00116927,-0.000358956,-0.000558486,0.384,0.216,0.368,0.172
8825,0,0,0,0.3,0,0.00471648,3.46243,-0.0103427,-0.00156818,0.000753034,-0.000792726,0.999998,0.0147625,4.10989,-0.0313853,0.0010564,-0.000851303,-0.000859817,0.202,0.35,0.242,0.346
8826,0,0,0,0.3,0,0.00473126,3.46655,-0.0103741,-0.00156792,0.00075255,-0.000793293,0.999998,0.014785,4.11493,-0.0314297,5.35096e-05,-0.000857527,-0.0013107,0.376,0.248,0.332,0.184
8827,0,0,0,0.3,0,0.00474607,3.47067,-0.0104056,-0.001568,0.000752177,-0.000794005,0.999998,0.0148076,4.11996,-0.0314741,-0.00018322,-0.00087274,-0.00150181,0.262,0.288,0.304,0.286
8828,0,0,0,0.3,0,0.0047609,3.47479,-0.0104371,-0.00156822,0.0007516,-0.000794861,0.999998,0.0148301,4.12499,-0.0315185,-0.000837555,-0.0012141,-0.00188547,0.286,0.316,0.266,0.27
8829,0,0,0,0.3,0,0.00477575,3.47892,-0.0104687,-0.0015689,0.000751149,-0.000795855,0.999998,0.0148527,4.13001,-0.0315629,-0.00155368,-0.000739964,-0.00199178,0.352,0.232,0.356,0.2
8830,0,0,0,0.3,0,0.00479063,3.48306,-0.0105003,-0.00156968,0.000750654,-0.000796861,0.999998,0.0148753,4.13504,-0.0316072,-0.00166174,-0.00123307,-0.00206148,0.214,0.352,0.236,0.338
8831,0,0,0,0.3,0,0.00480552,3.4872,-0.0105319,-0.00157074,0.000750124,-0.000797925,0.999998,0.014898,4.14006,-0.0316516,-0.00243616,-0.00078104,-0.00210251,0.396,0.22,0.362,0.162
8832,0,0,0,0.3,0,0.00482045,3.49134,-0.0105636,-0.00157191,0.000749795,-0.0007989,0.999998,0.0149206,4.14507,-0.031696,-0.0021615,-0.00076102,-0.00183329,0.22,0.324,0.268,0.326
8833,0,0,0,0.3,0,0.00483539,3.49549,-0.0105954,-0.00157306,0.000749382,-0.00079978,0.999998,0.0149433,4.15009,-0.0317405,-0.00253183,-0.00067987,-0.00167947,0.34,0.278,0.302,0.218
8834,0,0,0,0.3,0,0.00485035,3.49965,-0.0106272,-0.00157433,0.0007492,-0.000800495,0.999998,0.014966,4.1551,-0.0317849,-0.00234675,-0.000295716,-0.0011942,0.302,0.264,0.326,0.248
8835,0,0,0,0.3,0,0.00486534,3.50381,-0.010659,-0.00157536,0.000748926,-0.000800984,0.999998,0.0149887,4.16011,-0.0318294,-0.0019974,-0.00067332,-0.00084218,0.246,0.34,0.246,0.31
8836,0,0,0,0.3,0,0.00488035,3.50797,-0.0106909,-0.00157639,0.000748747,-0.000801283,0.999998,0.0150115,4.16512,-0.0318739,-0.0019461,-7.71548e-05,-0.000330537,0.378,0.214,0.37,0.176
8837,0,0,0,0.3,0,0.00489539,3.51214,-0.0107228,-0.0015771,0.000748677,-0.000801243,0.999998,0.0150342,4.17012,-0.0319184,-0.00105202,-0.000298217,0.00037648,0.204,0.348,0.244,0.346
8838,0,0,0,0.3,0,0.00491045,3.51632,-0.0107548,-0.00157762,0.000748584,-0.000800887,0.999998,0.0150569,4.17512,-0.0319629,-0.00107156,0.000102877,0.00101276,0.384,0.24,0.342,0.174
8839,0,0,0,0.3,0,0.00492553,3.5205,-0.0107868,-0.00157797,0.000748744,-0.000800136,0.999998,0.0150795,4.18012,-0.0320075,-0.000275469,0.000280053,0.00186909,0.248,0.298,0.294,0.298
8840,0,0,0,0.3,0,0.00494063,3.52468,-0.0108188,-0.00157795,0.00074878,-0.000799039,0.999998,0.0151022,4.18511,-0.032052,0.000103251,8.63191e-05,0.00242202,0.292,0.312,0.272,0.266
8841,0,0,0,0.3,0,0.00495575,3.52887,-0.0108509,-0.00157781,0.000748992,-0.000797631,0.999998,0.0151248,4.1901,-0.0320964,0.000635421,0.000599562,0.00317168,0.334,0.238,0.35,0.218
8842,0,0,0,0.3,0,0.0049709,3.53307,-0.010883,-0.00157717,0.000749159,-0.000795844,0.999998,0.0151473,4.19509,-0.0321409,0.00164517,0.000111022,0.00382558,0.21,0.352,0.238,0.34
8843,0,0,0,0.3,0,0.00498607,3.53727,-0.0109152,-0.00157631,0.000749282,-0.00079378,0.999998,0.0151698,4.20008,-0.0321853,0.00185264,0.000464937,0.00440814,0.388,0.216,0.366,0.17
8844,0,0,0,0.3,0,0.00500126,3.54147,-0.0109475,-0.00157512,0.000749449,-0.000791379,0.999998,0.0151922,4.20506,-0.0322297,0.00278046,1.66268e-05,0.00504851,0.206,0.336,0.258,0.34
8845,0,0,0,0.3,0,0.00501648,3.54568,-0.0109797,-0.00157373,0.00074929,-0.000788789,0.999998,0.0152145,4.21004,-0.032274,0.00264341,-0.000353384,0.00525574,0.346,0.27,0.31,0.214
8846,0,0,0,0.3,0,0.00503171,3.5499,-0.0110121,-0.00157241,0.000749162,-0.000786106,0.999998,0.0152367,4.21502,-0.0323183,0.0028134,-0.000340137,0.00543113,0.286,0.268,0.322,0.264
8847,0,0,0,0.3,0,0.00504697,3.55412,-0.0110444,-0.00157098,0.000748801,-0.000783448,0.999998,0.0152589,4.21999,-0.0323625,0.00267121,-0.000887936,0.00515696,0.252,0.334,0.25,0.304
8848,0,0,0,0.3,0,0.00506225,3.55834,-0.0110768,-0.00156988,0.0007485,-0.000780976,0.999998,0.0152809,4.22496,-0.0324066,0.00201039,-0.000340929,0.00481751,0.372,0.22,0.366,0.182
8849,0,0,0,0.3,0,0.00507756,3.56257,-0.0111093,-0.00156887,0.000748296,-0.000778675,0.999998,0.0153029,4.22993,-0.0324507,0.00194304,-0.000548277,0.00436606,0.204,0.35,0.242,0.344
8850,0,0,0,0.3,0,0.00509288,3.56681,-0.0111418,-0.00156819,0.000748093,-0.000776699,0.999998,0.0153248,4.23489,-0.0324948,0.000869542,-0.000120602,0.00365592,0.388,0.23,0.352,0.17
8851,0,0,0,0.3,0,0.00510823,3.57105,-0.0111743,-0.00156788,0.000748128,-0.000775023,0.999998,0.0153466,4.23985,-0.0325388,0.000585509,-1.5151e-05,0.00309992,0.24,0.304,0.288,0.306
8852,0,0,0,0.3,0,0.0051236,3.57529,-0.0112069,-0.00156776,0.000748004,-0.000773706,0.999998,0.0153684,4.24481,-0.0325828,-0.000214737,-0.00023909,0.00225121,0.308,0.302,0.28,0.248
8853,0,0,0,0.3,0,0.00513899,3.57954,-0.0112395,-0.00156808,0.000748035,-0.000772783,0.999998,0.0153901,4.24976,-0.0326268,-0.000700493,0.000175811,0.0015659,0.326,0.246,0.344,0.224
8854,0,0,0,0.3,0,0.0051544,3.5838,-0.0112722,-0.00156839,0.000747962,-0.000772222,0.999998,0.0154118,4.25471,-0.0326707,-0.000685691,-0.000400045,0.000729481,0.222,0.35,0.238,0.33
8855,0,0,0,0.3,0,0.00516983,3.58806,-0.0113049,-0.00156891,0.000747819,-0.000772099,0.999998,0.0154335,4.25965,-0.0327147,-0.00119897,-0.000106542,-5.55679e-05,0.392,0.216,0.366,0.164
8856,0,0,0,0.3,0,0.00518529,3.59232,-0.0113377,-0.0015694,0.000747681,-0.000772277,0.999998,0.0154552,4.2646,-0.0327587,-0.000808525,-0.000590195,-0.000611701,0.208,0.338,0.254,0.338
8857,0,0,0,0.3,0,0.00520076,3.59659,-0.0113705,-0.00156992,0.000747292,-0.000772788,0.999998,0.0154768,4.26953,-0.0328026,-0.00134295,-0.0007104,-0.00130962,0.36,0.262,0.32,0.198
8858,0,0,0,0.3,0,0.00521626,3.60087,-0.0114033,-0.00157063,0.000747011,-0.000773556,0.999998,0.0154985,4.27447,-0.0328466,-0.00127551,-0.000647523,-0.00167744,0.278,0.278,0.314,0.268
